ID,Name,Age,Marks
8746,Student_8746,22,69
8747,Student_8747,21,79
8748,Student_8748,21,92
8749,Student_8749,25,67
8750,Student_8750,24,99
8751,Student_8751,18,54
8752,Student_8752,19,97
8753,Student_8753,24,96
8754,Student_8754,25,62
8755,Student_8755,21,55
8756,Student_8756,23,52
8757,Student_8757,23,96
8758,Student_8758,20,60
8759,Student_8759,25,61
8760,Student_8760,22,78
8761,Student_8761,24,67
8762,Student_8762,18,66
8763,Student_8763,20,73
8764,Student_8764,25,66
8765,Student_8765,20,72
8766,Student_8766,19,67
8767,Student_8767,18,84
8768,Student_8768,24,55
8769,Student_8769,23,89
8770,Student_8770,21,84
8771,Student_8771,22,59
8772,Student_8772,25,86
8773,Student_8773,20,71
8774,Student_8774,22,73
8775,Student_8775,25,97
8776,Student_8776,24,98
8777,Student_8777,19,85
8778,Student_8778,25,66
8779,Student_8779,22,94
8780,Student_8780,23,55
8781,Student_8781,18,79
8782,Student_8782,23,52
8783,Student_8783,18,81
8784,Student_8784,22,59
8785,Student_8785,18,76
8786,Student_8786,23,68
8787,Student_8787,23,98
8788,Student_8788,24,70
8789,Student_8789,22,85
8790,Student_8790,24,81
8791,Student_8791,21,63
8792,Student_8792,18,71
8793,Student_8793,18,97
8794,Student_8794,22,78
8795,Student_8795,23,68
8796,Student_8796,23,50
8797,Student_8797,25,71
8798,Student_8798,18,98
8799,Student_8799,23,84
8800,Student_8800,21,88
8801,Student_8801,23,99
8802,Student_8802,18,57
8803,Student_8803,18,92
8804,Student_8804,22,82
8805,Student_8805,18,77
8806,Student_8806,22,63
8807,Student_8807,20,59
8808,Student_8808,24,54
8809,Student_8809,25,73
8810,Student_8810,20,57
8811,Student_8811,19,77
8812,Student_8812,21,50
8813,Student_8813,18,98
8814,Student_8814,24,76
8815,Student_8815,20,56
8816,Student_8816,24,62
8817,Student_8817,19,53
8818,Student_8818,21,53
8819,Student_8819,18,95
8820,Student_8820,19,57
8821,Student_8821,25,54
8822,Student_8822,22,93
8823,Student_8823,24,59
8824,Student_8824,23,96
8825,Student_8825,24,97
8826,Student_8826,19,55
8827,Student_8827,19,58
8828,Student_8828,24,53
8829,Student_8829,23,88
8830,Student_8830,25,69
8831,Student_8831,18,71
8832,Student_8832,21,69
8833,Student_8833,20,97
8834,Student_8834,20,93
8835,Student_8835,19,61
8836,Student_8836,18,61
8837,Student_8837,19,74
8838,Student_8838,24,82
8839,Student_8839,18,82
8840,Student_8840,20,86
8841,Student_8841,24,74
8842,Student_8842,20,90
8843,Student_8843,25,63
8844,Student_8844,25,53
8845,Student_8845,19,58
8846,Student_8846,24,59
8847,Student_8847,19,74
8848,Student_8848,18,80
8849,Student_8849,22,50
8850,Student_8850,25,60
8851,Student_8851,18,62
8852,Student_8852,25,81
8853,Student_8853,20,96
8854,Student_8854,19,96
8855,Student_8855,18,63
8856,Student_8856,19,57
8857,Student_8857,18,95
8858,Student_8858,18,58
8859,Student_8859,25,95
8860,Student_8860,18,95
8861,Student_8861,21,70
8862,Student_8862,25,82
8863,Student_8863,20,76
8864,Student_8864,23,65
8865,Student_8865,19,71
8866,Student_8866,19,56
8867,Student_8867,22,85
8868,Student_8868,19,88
8869,Student_8869,21,84
8870,Student_8870,20,94
8871,Student_8871,19,67
8872,Student_8872,20,64
8873,Student_8873,21,89
8874,Student_8874,19,65
8875,Student_8875,24,100
8876,Student_8876,25,66
8877,Student_8877,18,65
8878,Student_8878,24,55
8879,Student_8879,22,55
8880,Student_8880,25,86
8881,Student_8881,20,73
8882,Student_8882,21,76
8883,Student_8883,19,99
8884,Student_8884,22,90
8885,Student_8885,22,75
8886,Student_8886,22,60
8887,Student_8887,22,80
8888,Student_8888,24,88
8889,Student_8889,20,91
8890,Student_8890,18,68
8891,Student_8891,22,96
8892,Student_8892,19,62
8893,Student_8893,25,50
8894,Student_8894,23,60
8895,Student_8895,22,79
8896,Student_8896,25,54
8897,Student_8897,19,73
8898,Student_8898,18,90
8899,Student_8899,25,84
8900,Student_8900,18,84
8901,Student_8901,18,77
8902,Student_8902,18,100
8903,Student_8903,21,63
8904,Student_8904,18,89
8905,Student_8905,22,87
8906,Student_8906,24,84
8907,Student_8907,25,68
8908,Student_8908,20,83
8909,Student_8909,18,99
8910,Student_8910,23,98
8911,Student_8911,24,74
8912,Student_8912,21,85
8913,Student_8913,18,68
8914,Student_8914,23,59
8915,Student_8915,23,100
8916,Student_8916,25,61
8917,Student_8917,20,50
8918,Student_8918,25,90
8919,Student_8919,24,81
8920,Student_8920,23,82
8921,Student_8921,21,67
8922,Student_8922,23,68
8923,Student_8923,25,63
8924,Student_8924,23,82
8925,Student_8925,24,54
8926,Student_8926,18,90
8927,Student_8927,18,77
8928,Student_8928,24,73
8929,Student_8929,24,80
8930,Student_8930,22,93
8931,Student_8931,20,57
8932,Student_8932,20,89
8933,Student_8933,20,81
8934,Student_8934,20,90
8935,Student_8935,18,68
8936,Student_8936,25,74
8937,Student_8937,18,68
8938,Student_8938,18,97
8939,Student_8939,22,75
8940,Student_8940,22,53
8941,Student_8941,23,81
8942,Student_8942,22,76
8943,Student_8943,22,66
8944,Student_8944,24,59
8945,Student_8945,22,50
8946,Student_8946,25,65
8947,Student_8947,20,53
8948,Student_8948,24,80
8949,Student_8949,18,96
8950,Student_8950,23,73
8951,Student_8951,18,90
8952,Student_8952,25,77
8953,Student_8953,20,52
8954,Student_8954,20,82
8955,Student_8955,20,71
8956,Student_8956,18,55
8957,Student_8957,21,58
8958,Student_8958,19,91
8959,Student_8959,20,73
8960,Student_8960,24,61
8961,Student_8961,25,59
8962,Student_8962,18,54
8963,Student_8963,21,93
8964,Student_8964,21,54
8965,Student_8965,25,54
8966,Student_8966,20,75
8967,Student_8967,21,89
8968,Student_8968,18,55
8969,Student_8969,19,75
8970,Student_8970,23,69
8971,Student_8971,19,71
8972,Student_8972,21,80
8973,Student_8973,25,79
8974,Student_8974,22,74
8975,Student_8975,18,59
8976,Student_8976,25,85
8977,Student_8977,18,52
8978,Student_8978,24,94
8979,Student_8979,22,60
8980,Student_8980,24,100
8981,Student_8981,22,94
8982,Student_8982,25,85
8983,Student_8983,19,81
8984,Student_8984,21,85
8985,Student_8985,21,90
8986,Student_8986,25,67
8987,Student_8987,18,75
8988,Student_8988,18,53
8989,Student_8989,22,93
8990,Student_8990,18,64
8991,Student_8991,25,62
8992,Student_8992,23,68
8993,Student_8993,23,94
8994,Student_8994,23,88
8995,Student_8995,19,98
8996,Student_8996,21,78
8997,Student_8997,22,54
8998,Student_8998,24,52
8999,Student_8999,19,72
9000,Student_9000,25,100
9001,Student_9001,20,91
9002,Student_9002,22,81
9003,Student_9003,22,99
9004,Student_9004,22,60
9005,Student_9005,21,89
9006,Student_9006,18,54
9007,Student_9007,22,87
9008,Student_9008,21,86
9009,Student_9009,22,70
9010,Student_9010,18,68
9011,Student_9011,19,88
9012,Student_9012,24,50
9013,Student_9013,24,90
9014,Student_9014,21,65
9015,Student_9015,23,64
9016,Student_9016,20,99
9017,Student_9017,23,62
9018,Student_9018,21,58
9019,Student_9019,21,60
9020,Student_9020,20,73
9021,Student_9021,20,96
9022,Student_9022,19,88
9023,Student_9023,21,83
9024,Student_9024,21,86
9025,Student_9025,21,93
9026,Student_9026,20,81
9027,Student_9027,21,79
9028,Student_9028,18,65
9029,Student_9029,23,64
9030,Student_9030,24,52
9031,Student_9031,23,99
9032,Student_9032,21,86
9033,Student_9033,25,67
9034,Student_9034,24,89
9035,Student_9035,21,74
9036,Student_9036,18,79
9037,Student_9037,22,98
9038,Student_9038,24,64
9039,Student_9039,20,63
9040,Student_9040,25,63
9041,Student_9041,22,92
9042,Student_9042,24,91
9043,Student_9043,19,95
9044,Student_9044,24,73
9045,Student_9045,23,78
9046,Student_9046,22,76
9047,Student_9047,25,62
9048,Student_9048,19,88
9049,Student_9049,19,75
9050,Student_9050,20,92
9051,Student_9051,18,55
9052,Student_9052,23,67
9053,Student_9053,20,67
9054,Student_9054,20,60
9055,Student_9055,24,98
9056,Student_9056,24,83
9057,Student_9057,18,52
9058,Student_9058,18,63
9059,Student_9059,19,100
9060,Student_9060,18,89
9061,Student_9061,24,55
9062,Student_9062,25,94
9063,Student_9063,18,67
9064,Student_9064,25,63
9065,Student_9065,19,82
9066,Student_9066,24,98
9067,Student_9067,24,52
9068,Student_9068,22,82
9069,Student_9069,23,72
9070,Student_9070,24,80
9071,Student_9071,23,66
9072,Student_9072,18,59
9073,Student_9073,18,98
9074,Student_9074,20,60
9075,Student_9075,25,86
9076,Student_9076,25,67
9077,Student_9077,22,77
9078,Student_9078,22,96
9079,Student_9079,20,87
9080,Student_9080,20,60
9081,Student_9081,20,50
9082,Student_9082,23,67
9083,Student_9083,19,88
9084,Student_9084,18,91
9085,Student_9085,18,59
9086,Student_9086,20,76
9087,Student_9087,20,63
9088,Student_9088,20,54
9089,Student_9089,23,97
9090,Student_9090,24,85
9091,Student_9091,21,78
9092,Student_9092,19,85
9093,Student_9093,24,61
9094,Student_9094,20,81
9095,Student_9095,20,75
9096,Student_9096,20,75
9097,Student_9097,22,58
9098,Student_9098,25,57
9099,Student_9099,18,90
9100,Student_9100,19,55
9101,Student_9101,22,91
9102,Student_9102,24,63
9103,Student_9103,25,93
9104,Student_9104,20,96
9105,Student_9105,22,86
9106,Student_9106,22,68
9107,Student_9107,21,67
9108,Student_9108,22,81
9109,Student_9109,25,83
9110,Student_9110,25,79
9111,Student_9111,23,63
9112,Student_9112,23,68
9113,Student_9113,21,55
9114,Student_9114,22,85
9115,Student_9115,23,74
9116,Student_9116,25,95
9117,Student_9117,18,99
9118,Student_9118,21,60
9119,Student_9119,20,81
9120,Student_9120,21,96
9121,Student_9121,23,100
9122,Student_9122,23,75
9123,Student_9123,23,69
9124,Student_9124,21,69
9125,Student_9125,23,87
9126,Student_9126,20,58
9127,Student_9127,18,67
9128,Student_9128,23,80
9129,Student_9129,18,58
9130,Student_9130,20,72
9131,Student_9131,24,88
9132,Student_9132,22,100
9133,Student_9133,22,98
9134,Student_9134,19,77
9135,Student_9135,20,94
9136,Student_9136,21,99
9137,Student_9137,24,93
9138,Student_9138,25,89
9139,Student_9139,21,81
9140,Student_9140,20,97
9141,Student_9141,24,73
9142,Student_9142,24,78
9143,Student_9143,18,77
9144,Student_9144,18,81
9145,Student_9145,19,87
9146,Student_9146,25,85
9147,Student_9147,24,97
9148,Student_9148,21,88
9149,Student_9149,18,53
9150,Student_9150,24,67
9151,Student_9151,21,100
9152,Student_9152,24,65
9153,Student_9153,25,78
9154,Student_9154,20,57
9155,Student_9155,23,64
9156,Student_9156,21,69
9157,Student_9157,23,59
9158,Student_9158,24,80
9159,Student_9159,23,76
9160,Student_9160,22,75
9161,Student_9161,18,76
9162,Student_9162,23,82
9163,Student_9163,20,68
9164,Student_9164,22,52
9165,Student_9165,21,73
9166,Student_9166,22,78
9167,Student_9167,24,87
9168,Student_9168,18,98
9169,Student_9169,24,91
9170,Student_9170,22,97
9171,Student_9171,24,75
9172,Student_9172,22,79
9173,Student_9173,21,92
9174,Student_9174,25,81
9175,Student_9175,25,73
9176,Student_9176,21,79
9177,Student_9177,19,95
9178,Student_9178,23,82
9179,Student_9179,21,69
9180,Student_9180,22,50
9181,Student_9181,21,77
9182,Student_9182,21,97
9183,Student_9183,23,60
9184,Student_9184,23,79
9185,Student_9185,19,54
9186,Student_9186,20,86
9187,Student_9187,25,97
9188,Student_9188,25,73
9189,Student_9189,21,88
9190,Student_9190,22,91
9191,Student_9191,19,91
9192,Student_9192,18,57
9193,Student_9193,22,75
9194,Student_9194,19,71
9195,Student_9195,21,80
9196,Student_9196,25,59
9197,Student_9197,19,51
9198,Student_9198,21,66
9199,Student_9199,22,95
9200,Student_9200,25,93
9201,Student_9201,22,94
9202,Student_9202,21,55
9203,Student_9203,21,80
9204,Student_9204,23,54
9205,Student_9205,22,70
9206,Student_9206,23,53
9207,Student_9207,23,70
9208,Student_9208,23,90
9209,Student_9209,24,76
9210,Student_9210,19,53
9211,Student_9211,22,97
9212,Student_9212,21,57
9213,Student_9213,20,95
9214,Student_9214,25,97
9215,Student_9215,24,88
9216,Student_9216,23,63
9217,Student_9217,21,82
9218,Student_9218,24,67
9219,Student_9219,25,68
9220,Student_9220,25,97
9221,Student_9221,24,73
9222,Student_9222,21,64
9223,Student_9223,20,53
9224,Student_9224,25,84
9225,Student_9225,18,82
9226,Student_9226,18,74
9227,Student_9227,25,51
9228,Student_9228,25,56
9229,Student_9229,20,51
9230,Student_9230,19,75
9231,Student_9231,22,96
9232,Student_9232,18,60
9233,Student_9233,21,63
9234,Student_9234,25,81
9235,Student_9235,18,83
9236,Student_9236,20,83
9237,Student_9237,20,65
9238,Student_9238,24,72
9239,Student_9239,25,100
9240,Student_9240,18,79
9241,Student_9241,21,74
9242,Student_9242,18,88
9243,Student_9243,24,72
9244,Student_9244,19,54
9245,Student_9245,18,53
9246,Student_9246,22,94
9247,Student_9247,18,75
9248,Student_9248,19,58
9249,Student_9249,24,58
9250,Student_9250,21,57
9251,Student_9251,19,94
9252,Student_9252,24,88
9253,Student_9253,24,66
9254,Student_9254,20,74
9255,Student_9255,25,62
9256,Student_9256,25,89
9257,Student_9257,23,81
9258,Student_9258,20,53
9259,Student_9259,22,55
9260,Student_9260,21,57
9261,Student_9261,18,72
9262,Student_9262,21,69
9263,Student_9263,20,95
9264,Student_9264,20,89
9265,Student_9265,23,96
9266,Student_9266,18,63
9267,Student_9267,24,89
9268,Student_9268,23,61
9269,Student_9269,22,58
9270,Student_9270,22,96
9271,Student_9271,18,51
9272,Student_9272,24,54
9273,Student_9273,20,63
9274,Student_9274,24,60
9275,Student_9275,20,98
9276,Student_9276,25,56
9277,Student_9277,21,64
9278,Student_9278,22,56
9279,Student_9279,20,52
9280,Student_9280,23,56
9281,Student_9281,24,86
9282,Student_9282,20,59
9283,Student_9283,24,76
9284,Student_9284,18,59
9285,Student_9285,20,56
9286,Student_9286,21,98
9287,Student_9287,21,79
9288,Student_9288,21,79
9289,Student_9289,18,53
9290,Student_9290,20,59
9291,Student_9291,18,92
9292,Student_9292,24,82
9293,Student_9293,20,65
9294,Student_9294,19,100
9295,Student_9295,19,71
9296,Student_9296,21,51
9297,Student_9297,23,79
9298,Student_9298,22,50
9299,Student_9299,18,51
9300,Student_9300,20,74
9301,Student_9301,18,94
9302,Student_9302,20,93
9303,Student_9303,20,70
9304,Student_9304,22,55
9305,Student_9305,24,98
9306,Student_9306,20,88
9307,Student_9307,19,98
9308,Student_9308,19,68
9309,Student_9309,23,73
9310,Student_9310,22,52
9311,Student_9311,23,76
9312,Student_9312,21,79
9313,Student_9313,24,82
9314,Student_9314,19,60
9315,Student_9315,25,72
9316,Student_9316,18,94
9317,Student_9317,22,89
9318,Student_9318,24,88
9319,Student_9319,21,87
9320,Student_9320,18,88
9321,Student_9321,23,84
9322,Student_9322,19,64
9323,Student_9323,22,87
9324,Student_9324,21,66
9325,Student_9325,18,57
9326,Student_9326,19,57
9327,Student_9327,21,75
9328,Student_9328,20,63
9329,Student_9329,23,66
9330,Student_9330,18,69
9331,Student_9331,19,77
9332,Student_9332,23,67
9333,Student_9333,21,77
9334,Student_9334,21,51
9335,Student_9335,20,82
9336,Student_9336,20,65
9337,Student_9337,24,63
9338,Student_9338,20,68
9339,Student_9339,20,85
9340,Student_9340,25,87
9341,Student_9341,19,72
9342,Student_9342,23,86
9343,Student_9343,20,72
9344,Student_9344,22,78
9345,Student_9345,23,66
9346,Student_9346,18,69
9347,Student_9347,22,63
9348,Student_9348,22,85
9349,Student_9349,25,66
9350,Student_9350,25,74
9351,Student_9351,25,96
9352,Student_9352,25,80
9353,Student_9353,21,95
9354,Student_9354,23,90
9355,Student_9355,18,94
9356,Student_9356,19,55
9357,Student_9357,23,98
9358,Student_9358,19,71
9359,Student_9359,19,88
9360,Student_9360,25,91
9361,Student_9361,19,71
9362,Student_9362,20,51
9363,Student_9363,19,56
9364,Student_9364,20,73
9365,Student_9365,22,94
9366,Student_9366,25,81
9367,Student_9367,18,80
9368,Student_9368,21,84
9369,Student_9369,25,81
9370,Student_9370,21,98
9371,Student_9371,25,84
9372,Student_9372,18,75
9373,Student_9373,18,97
9374,Student_9374,22,51
9375,Student_9375,21,91
9376,Student_9376,19,82
9377,Student_9377,20,59
9378,Student_9378,21,91
9379,Student_9379,25,94
9380,Student_9380,20,54
9381,Student_9381,22,74
9382,Student_9382,19,76
9383,Student_9383,23,65
9384,Student_9384,19,71
9385,Student_9385,23,84
9386,Student_9386,25,63
9387,Student_9387,23,52
9388,Student_9388,25,97
9389,Student_9389,19,52
9390,Student_9390,24,68
9391,Student_9391,23,77
9392,Student_9392,24,72
9393,Student_9393,25,65
9394,Student_9394,21,57
9395,Student_9395,22,68
9396,Student_9396,24,56
9397,Student_9397,22,56
9398,Student_9398,20,65
9399,Student_9399,21,95
9400,Student_9400,20,82
9401,Student_9401,25,71
9402,Student_9402,20,75
9403,Student_9403,22,91
9404,Student_9404,24,66
9405,Student_9405,20,83
9406,Student_9406,24,68
9407,Student_9407,20,84
9408,Student_9408,24,61
9409,Student_9409,24,97
9410,Student_9410,22,60
9411,Student_9411,19,65
9412,Student_9412,25,67
9413,Student_9413,21,75
9414,Student_9414,19,65
9415,Student_9415,21,74
9416,Student_9416,25,60
9417,Student_9417,25,57
9418,Student_9418,25,51
9419,Student_9419,21,81
9420,Student_9420,18,79
9421,Student_9421,22,51
9422,Student_9422,20,65
9423,Student_9423,25,68
9424,Student_9424,19,55
9425,Student_9425,18,70
9426,Student_9426,21,78
9427,Student_9427,23,70
9428,Student_9428,22,67
9429,Student_9429,25,60
9430,Student_9430,25,57
9431,Student_9431,20,94
9432,Student_9432,24,51
9433,Student_9433,19,99
9434,Student_9434,18,55
9435,Student_9435,23,97
9436,Student_9436,24,54
9437,Student_9437,21,87
9438,Student_9438,21,91
9439,Student_9439,23,88
9440,Student_9440,21,75
9441,Student_9441,19,72
9442,Student_9442,20,55
9443,Student_9443,24,90
9444,Student_9444,21,77
9445,Student_9445,18,53
9446,Student_9446,22,82
9447,Student_9447,21,70
9448,Student_9448,19,99
9449,Student_9449,23,67
9450,Student_9450,21,85
9451,Student_9451,20,81
9452,Student_9452,22,64
9453,Student_9453,18,96
9454,Student_9454,25,94
9455,Student_9455,19,63
9456,Student_9456,24,61
9457,Student_9457,18,70
9458,Student_9458,24,70
9459,Student_9459,20,60
9460,Student_9460,24,55
9461,Student_9461,24,71
9462,Student_9462,25,73
9463,Student_9463,19,52
9464,Student_9464,23,55
9465,Student_9465,19,92
9466,Student_9466,24,90
9467,Student_9467,25,72
9468,Student_9468,23,88
9469,Student_9469,18,77
9470,Student_9470,19,96
9471,Student_9471,18,73
9472,Student_9472,22,79
9473,Student_9473,22,60
9474,Student_9474,24,78
9475,Student_9475,21,55
9476,Student_9476,21,56
9477,Student_9477,21,93
9478,Student_9478,21,80
9479,Student_9479,21,68
9480,Student_9480,20,61
9481,Student_9481,21,78
9482,Student_9482,25,56
9483,Student_9483,21,64
9484,Student_9484,24,50
9485,Student_9485,25,70
9486,Student_9486,22,75
9487,Student_9487,20,100
9488,Student_9488,20,82
9489,Student_9489,20,84
9490,Student_9490,21,92
9491,Student_9491,21,66
9492,Student_9492,18,65
9493,Student_9493,25,52
9494,Student_9494,25,56
9495,Student_9495,19,63
9496,Student_9496,25,63
9497,Student_9497,23,53
9498,Student_9498,18,75
9499,Student_9499,20,55
9500,Student_9500,18,52
9501,Student_9501,18,79
9502,Student_9502,25,89
9503,Student_9503,25,71
9504,Student_9504,18,99
9505,Student_9505,22,60
9506,Student_9506,25,50
9507,Student_9507,25,87
9508,Student_9508,22,77
9509,Student_9509,20,82
9510,Student_9510,18,62
9511,Student_9511,19,83
9512,Student_9512,23,64
9513,Student_9513,23,98
9514,Student_9514,22,81
9515,Student_9515,20,79
9516,Student_9516,25,79
9517,Student_9517,20,92
9518,Student_9518,18,75
9519,Student_9519,24,62
9520,Student_9520,23,61
9521,Student_9521,23,98
9522,Student_9522,18,84
9523,Student_9523,24,79
9524,Student_9524,23,91
9525,Student_9525,25,68
9526,Student_9526,20,53
9527,Student_9527,21,50
9528,Student_9528,23,89
9529,Student_9529,20,96
9530,Student_9530,19,79
9531,Student_9531,18,55
9532,Student_9532,21,67
9533,Student_9533,23,50
9534,Student_9534,23,73
9535,Student_9535,18,69
9536,Student_9536,23,65
9537,Student_9537,25,86
9538,Student_9538,24,77
9539,Student_9539,19,68
9540,Student_9540,18,75
9541,Student_9541,20,99
9542,Student_9542,19,63
9543,Student_9543,25,92
9544,Student_9544,21,93
